-0.5,0.0074743,0.0012518,0.0055487
-0.4975,0.0075268,0.0012607,0.0055898
-0.495,0.0075799,0.0012697,0.0056314
-0.4925,0.0076337,0.0012789,0.0056735
-0.49,0.0076882,0.0012881,0.0057162
-0.4875,0.0077433,0.0012975,0.0057595
-0.485,0.0077992,0.001307,0.0058034
-0.4825,0.0078558,0.0013166,0.0058478
-0.48,0.0079131,0.0013263,0.0058928
-0.4775,0.0079712,0.0013362,0.0059385
-0.475,0.0080301,0.0013462,0.0059847
-0.4725,0.0080897,0.0013563,0.0060316
-0.47,0.0081501,0.0013665,0.0060791
-0.4675,0.0082113,0.0013769,0.0061273
-0.465,0.0082734,0.0013874,0.0061762
-0.4625,0.0083363,0.0013981,0.0062258
-0.46,0.0084,0.0014089,0.006276
-0.4575,0.0084646,0.0014199,0.006327
-0.455,0.0085302,0.001431,0.0063787
-0.4525,0.0085966,0.0014423,0.0064311
-0.45,0.008664,0.0014537,0.0064843
-0.4475,0.0087323,0.0014653,0.0065383
-0.445,0.0088016,0.001477,0.0065931
-0.4425,0.0088718,0.001489,0.0066487
-0.44,0.0089431,0.001501,0.0067051
-0.4375,0.0090155,0.0015133,0.0067623
-0.435,0.0090888,0.0015257,0.0068205
-0.4325,0.0091633,0.0015384,0.0068795
-0.43,0.0092389,0.0015512,0.0069394
-0.4275,0.0093156,0.0015642,0.0070002
-0.425,0.0093934,0.0015774,0.007062
-0.4225,0.0094724,0.0015907,0.0071247
-0.42,0.0095527,0.0016043,0.0071884
-0.4175,0.0096341,0.0016181,0.0072532
-0.415,0.0097169,0.0016321,0.0073189
-0.4125,0.0098009,0.0016463,0.0073858
-0.41,0.0098862,0.0016608,0.0074537
-0.4075,0.0099729,0.0016755,0.0075227
-0.405,0.010061,0.0016904,0.0075928
-0.4025,0.01015,0.0017055,0.0076642
-0.4,0.010241,0.0017209,0.0077366
-0.3975,0.010334,0.0017365,0.0078104
-0.395,0.010428,0.0017524,0.0078853
-0.3925,0.010523,0.0017685,0.0079616
-0.39,0.01062,0.001785,0.0080391
