-0.5,0.002542,0.0040562,0.013057
-0.4975,0.002563,0.0040816,0.013174
-0.495,0.0025842,0.0041073,0.013292
-0.4925,0.0026058,0.0041333,0.013412
-0.49,0.0026276,0.0041596,0.013534
-0.4875,0.0026497,0.0041862,0.013657
-0.485,0.0026722,0.0042132,0.013783
-0.4825,0.002695,0.0042404,0.01391
-0.48,0.0027181,0.004268,0.014039
-0.4775,0.0027415,0.0042959,0.014171
-0.475,0.0027653,0.0043241,0.014304
-0.4725,0.0027894,0.0043527,0.014439
-0.47,0.0028139,0.0043816,0.014576
-0.4675,0.0028387,0.0044109,0.014716
-0.465,0.0028639,0.0044405,0.014857
-0.4625,0.0028895,0.0044705,0.015001
-0.46,0.0029154,0.0045009,0.015147
-0.4575,0.0029418,0.0045317,0.015295
-0.455,0.0029685,0.0045628,0.015445
-0.4525,0.0029957,0.0045944,0.015598
-0.45,0.0030232,0.0046263,0.015754
-0.4475,0.0030512,0.0046587,0.015912
-0.445,0.0030796,0.0046914,0.016072
-0.4425,0.0031085,0.0047247,0.016235
-0.44,0.0031378,0.0047583,0.016401
-0.4375,0.0031676,0.0047924,0.01657
-0.435,0.0031979,0.0048269,0.016741
-0.4325,0.0032286,0.004862,0.016915
-0.43,0.0032599,0.0048975,0.017092
-0.4275,0.0032916,0.0049334,0.017272
-0.425,0.0033239,0.0049699,0.017456
-0.4225,0.0033567,0.0050069,0.017642
-0.42,0.00339,0.0050444,0.017832
-0.4175,0.0034239,0.0050824,0.018024
-0.415,0.0034584,0.0051209,0.018221
-0.4125,0.0034934,0.0051601,0.01842
-0.41,0.0035291,0.0051997,0.018623
-0.4075,0.0035653,0.00524,0.01883
-0.405,0.0036022,0.0052808,0.019041
-0.4025,0.0036397,0.0053223,0.019255
-0.4,0.0036779,0.0053643,0.019473
-0.3975,0.0037168,0.005407,0.019695
-0.395,0.0037563,0.0054503,0.019922
-0.3925,0.0037966,0.0054943,0.020152
-0.39,0.0038375,0.005539,0.020387
-0.3875,0.0038792,0.0055844,0.020626
-0.385,0.0039217,0.0056304,0.02087
-0.3825,0.003965,0.0056772,0.021119
-0.38,0.0040091,0.0057247,0.021372
-0.3775,0.0040539,0.005773,0.02163
-0.375,0.0040997,0.0058221,0.021893
-0.3725,0.0041463,0.005872,0.022161
-0.37,0.0041937,0.0059227,0.022435
-0.3675,0.0042422,0.0059742,0.022714
-0.365,0.0042915,0.0060266,0.022999
-0.3625,0.0043418,0.0060798,0.023289
-0.36,0.0043931,0.006134,0.023586
-0.3575,0.0044454,0.0061891,0.023888
-0.355,0.0044988,0.0062452,0.024197
