-0.5,0.0012638,0.0096981,0.0016336
-0.4975,0.0012729,0.0097636,0.0016446
-0.495,0.0012821,0.00983,0.0016557
-0.4925,0.0012914,0.0098972,0.001667
-0.49,0.0013009,0.0099652,0.0016784
-0.4875,0.0013104,0.010034,0.0016899
-0.485,0.0013201,0.010104,0.0017016
-0.4825,0.0013299,0.010174,0.0017134
-0.48,0.0013399,0.010246,0.0017254
-0.4775,0.0013499,0.010318,0.0017375
-0.475,0.0013601,0.010392,0.0017498
-0.4725,0.0013705,0.010466,0.0017622
-0.47,0.0013809,0.010541,0.0017748
-0.4675,0.0013915,0.010617,0.0017875
-0.465,0.0014023,0.010694,0.0018004
-0.4625,0.0014132,0.010773,0.0018135
-0.46,0.0014242,0.010852,0.0018267
-0.4575,0.0014354,0.010932,0.0018401
-0.455,0.0014468,0.011014,0.0018537
-0.4525,0.0014583,0.011096,0.0018675
-0.45,0.00147,0.01118,0.0018815
-0.4475,0.0014818,0.011265,0.0018956
-0.445,0.0014938,0.011351,0.00191
-0.4425,0.001506,0.011438,0.0019245
-0.44,0.0015183,0.011526,0.0019392
-0.4375,0.0015309,0.011616,0.0019542
-0.435,0.0015436,0.011707,0.0019693
-0.4325,0.0015565,0.011799,0.0019847
-0.43,0.0015696,0.011893,0.0020003
-0.4275,0.0015829,0.011987,0.0020161
-0.425,0.0015964,0.012084,0.0020321
-0.4225,0.0016101,0.012182,0.0020484
-0.42,0.001624,0.012281,0.0020649
-0.4175,0.0016381,0.012381,0.0020817
-0.415,0.0016524,0.012484,0.0020987
-0.4125,0.001667,0.012587,0.0021159
-0.41,0.0016817,0.012693,0.0021334
-0.4075,0.0016968,0.0128,0.0021512
-0.405,0.001712,0.012908,0.0021692
-0.4025,0.0017275,0.013019,0.0021876
-0.4,0.0017433,0.013131,0.0022062
-0.3975,0.0017593,0.013245,0.0022251
-0.395,0.0017755,0.01336,0.0022443
-0.3925,0.0017921,0.013478,0.0022638
-0.39,0.0018089,0.013597,0.0022836
-0.3875,0.001826,0.013719,0.0023037
-0.385,0.0018434,0.013842,0.0023242
-0.3825,0.001861,0.013968,0.002345
-0.38,0.001879,0.014095,0.0023661
-0.3775,0.0018973,0.014225,0.0023876
-0.375,0.0019159,0.014357,0.0024095
-0.3725,0.0019348,0.014492,0.0024317
-0.37,0.0019541,0.014628,0.0024543
-0.3675,0.0019737,0.014767,0.0024773
-0.365,0.0019937,0.014909,0.0025007
-0.3625,0.002014,0.015053,0.0025245
-0.36,0.0020347,0.015199,0.0025487
-0.3575,0.0020558,0.015349,0.0025733
-0.355,0.0020773,0.015501,0.0025984
-0.3525,0.0020992,0.015656,0.002624
-0.35,0.0021215,0.015813,0.00265
-0.3475,0.0021442,0.015974,0.0026765
-0.345,0.0021673,0.016138,0.0027035
-0.3425,0.0021909,0.016304,0.002731
-0.34,0.002215,0.016475,0.002759
-0.3375,0.0022396,0.016648,0.0027875
-0.335,0.0022646,0.016825,0.0028166
-0.3325,0.0022901,0.017005,0.0028463
-0.33,0.0023162,0.017189,0.0028765
-0.3275,0.0023428,0.017377,0.0029074
-0.325,0.0023699,0.017568,0.0029389
-0.3225,0.0023976,0.017764,0.002971
-0.32,0.0024259,0.017963,0.0030037
-0.3175,0.0024548,0.018167,0.0030372
-0.315,0.0024843,0.018375,0.0030713
-0.3125,0.0025145,0.018587,0.0031062
-0.31,0.0025453,0.018804,0.0031418
-0.3075,0.0025768,0.019026,0.0031781
-0.305,0.002609,0.019253,0.0032153
-0.3025,0.0026419,0.019485,0.0032532
-0.3,0.0026756,0.019722,0.003292
-0.2975,0.00271,0.019964,0.0033317
-0.295,0.0027453,0.020212,0.0033723
-0.2925,0.0027814,0.020466,0.0034138
-0.29,0.0028183,0.020725,0.0034562
-0.2875,0.0028561,0.020991,0.0034997
-0.285,0.0028949,0.021264,0.0035441
-0.2825,0.0029346,0.021542,0.0035897
-0.28,0.0029752,0.021828,0.0036363
-0.2775,0.0030169,0.022121,0.003684
-0.275,0.0030596,0.022421,0.003733
-0.2725,0.0031035,0.022729,0.0037831
-0.27,0.0031484,0.023044,0.0038346
-0.2675,0.0031946,0.023368,0.0038873
-0.265,0.0032419,0.023701,0.0039414
-0.2625,0.0032906,0.024042,0.0039969
-0.26,0.0033405,0.024392,0.0040539
-0.2575,0.0033918,0.024752,0.0041124
-0.255,0.0034445,0.025122,0.0041725
-0.2525,0.0034987,0.025502,0.0042342
-0.25,0.0035545,0.025892,0.0042977
-0.2475,0.0036118,0.026294,0.0043629
-0.245,0.0036708,0.026708,0.00443
-0.2425,0.0037316,0.027133,0.004499
